Wise	0.989534855
Gallegos	0.990238877
Clarke	0.990941952
Barton	0.991644532
Schroeder	0.992344476
Maxwell	0.993044256
Waters	0.993743706
Logan	0.99444295
Camacho	0.99514203
Strickland	0.995839832
Norman	0.996536966
Person	0.997231082
Colon	0.997924447
Parsons	0.998617523
Frank	0.999310538
Harrington	1
