Æ½	0.992152355
¼Æ	0.99228042
Ë÷	0.992408484
Ðû	0.992535773
½ú	0.992661509
Ïà	0.992787245
³õ	0.992910653
ÃÅ	0.993034061
ë…	0.99315514
ÈÝ	0.993274667
¾´	0.993391089
À´	0.993505959
ìè	0.993620053
êË	0.993733371
ÜÇ	0.993846689
¶¼	0.993960007
ÆÕ	0.994072548
ãÚ	0.99418509
ÆÖ	0.994296855
¸ê	0.994408621
·ü	0.99451961
Â¹	0.994628271
±¡	0.994736932
Û¡	0.994844817
Óº	0.994952701
¹¼	0.99505981
Ñò	0.995165366
°¢	0.995270923
ÎÚ	0.995375703
Ä¸	0.995480483
ôÃ	0.995584487
ØÁ	0.995688491
ÐÞ	0.995791719
Û¢	0.995892618
ºÕ	0.995991965
º¼	0.996091312
¿ö	0.996187555
ÄÇ	0.996283797
ËÞ	0.996379264
ÏÊ	0.996473954
Ó¡	0.996567868
åÖ	0.996661782
Â¡	0.99675492
Èã	0.996847282
Öî	0.996938867
Õ½	0.997029677
Ä½	0.997118934
Î£	0.997205863
Óñ	0.997292791
Òø	0.997378944
¿º	0.99746432
ïú	0.997548921
¹«	0.997633521
¹þ	0.997716569
Õ¿	0.997798065
±ö	0.997877232
ÈÖ	0.997955623
¹´	0.998034014
Ã©	0.998112405
Àû	0.99819002
ì¶	0.998266859
ºô	0.998342921
¾Ó	0.998418984
½Ò	0.998493494
¸É	0.998568005
µ«	0.998641739
Î¾	0.998715473
Ò±	0.998788431
Ë¹	0.998860613
Ôª	0.998932019
Êø	0.999002648
Ì´	0.999072502
ÒÂ	0.999142355
ÐÅ	0.999211432
Õ¹	0.99928051
Òõ	0.999349587
êÃ	0.999417112
ÖÇ	0.999484637
ÐÒ	0.999551386
·î	0.999617358
Ö²	0.999683331
ºâ	0.999748528
¸»	0.999813724
Ò¢	0.999875816
±Õ	0.999937908
ÓÉ	1
